GeneratorName=FCCS 3.0,GeneratorVersion=3.0.0,DateCreated=11/18/2017
fuelbed_number,filename,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,pile_clean_loading,pile_dirty_loading,pile_vdirty_loading,Total_available_fuel_loading,efg_natural,efg_activity
41544,fuelbed_41544.xml,70,220.000000,4.092898,0.000000,1.926746,0.000000,0.000000,0.000000,0.000000,0.000000,2.500000,0.000000,90.000000,0.000000,0.010000,0.000000,70.000000,0.000000,0.140000,0.500000,0.750000,1.500000,1.250000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,5.000000,0.000000,0.000000,0.000000,19.419645,11,11
42141,fuelbed_42141.xml,75,230.000000,0.152112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,90.000000,0.000000,0.500000,0.000000,70.000000,0.000000,0.600000,0.150000,0.210000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.812112,11,11
42142,fuelbed_42142.xml,75,230.000000,0.912669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,90.000000,0.000000,0.300000,0.000000,70.000000,0.000000,0.600000,0.150000,0.210000,0.500000,0.380000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.500000,0.000000,0.000000,0.000000,8.432670,11,11
42143,fuelbed_42143.xml,75,230.000000,2.705076,0.000000,0.912669,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,90.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.700000,0.300000,0.420000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,15.387746,11,11
42144,fuelbed_42144.xml,75,230.000000,4.092898,0.000000,1.926746,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,90.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.700000,0.500000,0.750000,1.000000,1.250000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,5.000000,0.000000,0.000000,0.000000,24.569645,11,11
42145,fuelbed_42145.xml,75,230.000000,6.917937,0.000000,2.535192,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,90.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.800000,0.700000,1.000000,1.250000,1.750000,1.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600000,5.500000,0.000000,0.000000,0.000000,29.303131,11,11
42146,fuelbed_42146.xml,75,230.000000,6.917937,0.000000,2.535192,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,90.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.800000,0.700000,1.000000,1.500000,1.750000,1.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600000,5.500000,0.000000,0.000000,0.000000,29.553131,11,11
43141,fuelbed_43141.xml,75,230.000000,0.196020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650000,0.000000,90.000000,0.000000,0.050000,0.000000,70.000000,0.000000,0.040000,0.250000,0.150000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.586020,11,11
43142,fuelbed_43142.xml,75,230.000000,1.176120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,0.000000,90.000000,0.000000,0.030000,0.000000,70.000000,0.000000,0.070000,0.350000,0.200000,0.500000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.176120,11,11
43143,fuelbed_43143.xml,75,230.000000,3.005640,0.000000,0.326700,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,90.000000,0.000000,0.010000,0.000000,70.000000,0.000000,0.100000,0.500000,0.250000,0.750000,0.380000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.500000,0.000000,0.000000,0.000000,9.402339,11,11
43144,fuelbed_43144.xml,75,230.000000,4.737150,0.000000,0.931095,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,90.000000,0.000000,0.010000,0.000000,70.000000,0.000000,0.140000,0.600000,0.330000,1.000000,0.630000,0.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,0.000000,0.000000,0.000000,13.308245,11,11
43145,fuelbed_43145.xml,75,230.000000,6.782291,0.000000,1.225125,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,90.000000,0.000000,0.000000,0.000000,70.000000,0.000000,0.170000,0.750000,0.370000,1.250000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.000000,0.000000,0.000000,0.000000,16.247417,11,11
43146,fuelbed_43146.xml,75,230.000000,6.782291,0.000000,1.225125,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,90.000000,0.000000,0.000000,0.000000,70.000000,0.000000,0.210000,1.000000,0.430000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.000000,0.000000,0.000000,0.000000,16.897417,11,11
44141,fuelbed_44141.xml,65,230.000000,0.190384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650000,0.000000,90.000000,0.000000,0.700000,0.000000,70.000000,0.000000,0.600000,0.400000,0.200000,0.500000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.790385,11,11
44142,fuelbed_44142.xml,65,230.000000,1.776921,0.000000,0.549999,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,0.000000,90.000000,0.000000,0.200000,0.000000,70.000000,0.000000,0.600000,0.400000,0.200000,1.500000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.500000,0.000000,0.000000,0.000000,7.576921,11,11
44143,fuelbed_44143.xml,65,230.000000,5.478841,0.000000,1.099999,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,90.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.700000,0.400000,0.200000,1.750000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,13.928841,11,11
44144,fuelbed_44144.xml,65,230.000000,7.932685,0.000000,1.438460,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,90.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.700000,0.400000,0.200000,2.000000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,16.871145,11,11
44145,fuelbed_44145.xml,65,230.000000,6.346148,0.000000,2.157690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.400000,0.200000,0.500000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,16.903839,11,11
44146,fuelbed_44146.xml,65,230.000000,7.932685,2.855767,2.697113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.400000,0.200000,0.500000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.500000,4.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,22.885563,11,11
44541,fuelbed_44541.xml,65,230.000000,0.190384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,90.000000,0.000000,0.050000,0.000000,70.000000,0.000000,0.040000,0.400000,0.200000,0.300000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.230384,11,11
44542,fuelbed_44542.xml,65,230.000000,1.776921,0.000000,0.549999,0.000000,0.000000,0.000000,0.000000,0.000000,2.500000,0.000000,90.000000,0.000000,0.030000,0.000000,70.000000,0.000000,0.070000,0.400000,0.200000,0.750000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.500000,0.000000,0.000000,0.000000,7.376920,11,11
44543,fuelbed_44543.xml,65,230.000000,5.478841,0.000000,1.099999,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,90.000000,0.000000,0.010000,0.000000,70.000000,0.000000,0.110000,0.400000,0.200000,1.000000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,13.498840,11,11
44544,fuelbed_44544.xml,65,230.000000,7.932685,0.000000,1.438460,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,90.000000,0.000000,0.010000,0.000000,70.000000,0.000000,0.140000,0.400000,0.200000,1.500000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,16.621145,11,11
57900,fuelbed_57900.xml,1,250.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,25.000000,0.000000,0.500000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680000,13,13
