Filename,Fuelbed_number,Fuelbed_name,Benchmark_ROS,Benchmark_FL,Benchmark_RI,Benchmark_RI_Shrub,Benchmark_RI_Herb,Benchmark_RI_Wood,Benchmark_RI_LLM,Crosswalk13,ROS%13,FL%13,Crosswalk40,ROS%40,FL%40,Custom_ROS,Custom_FL,Custom_RI,Custom_RI_Shrub,Custom_RI_Herb,Custom_RI_Wood,Custom_RI_LLM,Custom_Crosswalk13,Custom_ROS%13,Custom_FL%13,Custom_Crosswalk40,Custom_ROS%40,Custom_FL%40,FCC_Code,Surface_fire_potential,Reaction_potential,Spread_potential,Flamelength_potential,Crown_fire_potential,Crown_initiation_potential,Crown-crown_trans_potential,Crownfire_spread_potential,Available_fuel_potential,Flame_available_potential,Smolder_available_potential,Residual_smolder_potential,Depth_shrub,Depth_herb,Depth_woody,Depth_LLM,Depth_surface_fuels,PercentCover_shrub,PercentCover_herb,PercentCover_woody,PercentCover_LLM,Tree_over_crown_load,Tree_mid_crown_load,Tree_under_crown_load,Tree_aboveground_load,Snag_class1_foliage_load,Snag_class1_wood_load,Snag_class1_other_load,Snag_class2_load,Snag_class3_load,Ladderfuels_load,Shrub_primary_load,Shrub_primary_crown_load,Shrub_secondary_load,Shrub_secondary_crown_load,Shrub_needleDrape_load,Herb_primary_load,Herb_secondary_load,Woody_sound_1hr_load,Woody_sound_10hr_load,Woody_sound_100hr_load,Woody_sound_1000hr_load,Woody_sound_10khr_load,Woody_sound_GT10k_load,Woody_rotten_1000hr_load,Woody_rotten_10k_load,Woody_rotten_GT10k_load,Woody_pile_load,Woody_stumps_sound_load,Woody_stumps_rotten_load,Woody_stumps_lightered_load,LLM_litter_load,LLM_lichen_load,LLM_moss_load,Ground_upperduff_load,Ground_lowerduff_load,Ground_basalaccum_load,Ground_squirrelmid_load,Total_aboveground_biomass,Total_carbon_load,Version
fuelbed_31136.xml,31136,"Mesic upland >100 yr old longleaf pine forest, 9-20 yr mFRI",4.6285,3.1054,3175.2959,1601.4591,468.5033,468.2325,637.1012,9.0000,67.8668,124.2177,189.0000,67.0799,72.2196,4.6285,3.1054,3175.2959,1601.4591,468.5033,468.2325,637.1012,9.0000,67.8668,124.2177,189.0000,67.0799,72.2196,432.0000,4.3028,4.5080,4.3028,3.5245,3.1768,2.0608,7.1922,2.9537,2.3778,1.6561,0.3221,0.3997,5.5000,0.5000,0.3583,0.1000,3.2504,70.0000,5.0000,15.0000,90.0000,3.1416,,1.6335,46.4104,,,,,,,7.0000,3.2900,,,0.0000,0.1000,,0.3200,0.5500,0.4700,1.7500,1.7500,1.7500,0.0000,0.0000,0.0000,,,,,2.7500,,,2.5000,,,,65.3504,28.2752,3.0.257
fuelbed_31513.xml,31513,"Mesic upland 21-40 yr old  long-needle pine plantation, 1-3 yr mFRI",8.3970,3.0516,2423.1309,624.8102,1529.2477,38.9984,230.0745,9.0000,123.1238,122.0653,164.0000,93.3005,62.2782,8.3970,3.0516,2423.1309,624.8102,1529.2477,38.9984,230.0745,9.0000,123.1238,122.0653,164.0000,93.3005,62.2782,621.0000,5.7955,3.9380,5.7955,3.4938,2.0591,2.3502,0.0000,2.4541,0.5010,0.4022,0.0180,0.0807,2.0000,1.0000,0.1667,0.0333,0.4318,30.0000,35.0000,5.0000,55.0000,0.9703,,0.1811,7.9491,,,,,,,0.7500,0.4875,,,0.0000,0.4000,,0.0500,0.1800,0.1700,0.5000,0.3000,0.3000,0.0000,0.0000,0.0000,,,,,0.1000,,,,,,,10.6991,4.4683,3.0.257
fuelbed_31514.xml,31514,"Mesic upland 21-40 yr old  long-needle pine plantation, 1-3 yr mFRI",5.6597,2.9652,3206.2490,820.5566,1710.0510,100.4552,575.1862,9.0000,82.9868,118.6067,189.0000,82.0247,68.9574,5.6597,2.9652,3206.2490,820.5566,1710.0510,100.4552,575.1862,9.0000,82.9868,118.6067,189.0000,82.0247,68.9574,521.0000,4.7580,4.5299,4.7580,3.4439,1.8131,1.9870,0.0000,2.2433,0.7642,0.6049,0.0297,0.1296,3.0000,1.0000,0.1667,0.0500,0.5542,30.0000,25.0000,5.0000,90.0000,1.6172,,0.1725,40.9077,,,,,,,1.0000,0.6500,,,0.0000,0.4000,,0.0700,0.3000,0.3500,0.7500,0.5000,0.5000,0.0000,0.0000,0.0000,,,,,0.2500,,,,,,,45.0277,21.1039,3.0.257
fuelbed_31523.xml,31523,"Mesic upland 21-40 yr old  long-needle pine plantation, 4-8 yr mFRI",9.9923,4.6092,4010.4707,1938.3618,1322.3513,134.3528,615.4047,10.0000,133.5864,98.0674,164.0000,111.0251,94.0646,9.9923,4.6092,4010.4707,1938.3618,1322.3513,134.3528,615.4047,10.0000,133.5864,98.0674,164.0000,111.0251,94.0646,641.0000,6.3221,5.0663,6.3221,4.2938,3.7275,2.9089,7.1922,3.3906,1.1395,0.8830,0.0845,0.1720,5.0000,0.8000,0.2083,0.0417,1.9988,50.0000,25.0000,15.0000,55.0000,1.9406,,0.1132,15.5783,,,,,,,3.0000,1.9500,,,0.0000,0.3000,,0.1100,0.2500,0.4000,0.7500,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,0.6500,,,0.5000,,,,23.0383,9.6391,3.0.257
fuelbed_31524.xml,31524,"Mesic upland 41-60 yr old  long-needle pine plantation, 4-8 yr mFRI",9.4282,4.7031,4333.9429,2073.3352,1425.1522,220.0509,615.4047,10.0000,126.0453,100.0659,163.0000,47.3778,74.6524,9.4282,4.7031,4333.9429,2073.3352,1425.1522,220.0509,615.4047,10.0000,126.0453,100.0659,163.0000,47.3778,74.6524,642.0000,6.1411,5.2666,6.1411,4.3373,3.5743,2.4939,7.1922,3.4482,1.6493,1.2338,0.1013,0.3142,7.0000,0.8000,0.2083,0.0583,2.8168,50.0000,15.0000,15.0000,90.0000,3.2343,,0.1078,57.6015,,,,,,,3.5000,2.2750,,,0.0000,0.3000,,0.1400,0.3000,0.4200,1.0000,1.5000,1.5000,0.0000,0.0000,0.0000,,,,,0.8500,,,0.5000,,,,67.6115,30.9133,3.0.257
fuelbed_31532.xml,31532,"Mesic upland 11-20 yr old  long-needle pine plantation, 9-20 yr mFRI",7.4814,4.5984,4823.8447,3051.4326,1221.8311,165.5059,385.0750,10.0000,100.0185,97.8392,164.0000,83.1264,93.8458,7.4814,4.5984,4823.8447,3051.4326,1221.8311,165.5059,385.0750,10.0000,100.0185,97.8392,164.0000,83.1264,93.8458,531.0000,5.4704,5.5563,5.4704,4.2888,2.7521,4.0902,0.0000,2.3310,1.1572,0.9711,0.0769,0.1092,7.0000,0.5000,0.3583,0.0333,4.2946,70.0000,25.0000,15.0000,35.0000,0.8625,,,1.0462,,,,,,,6.0000,3.6600,,,0.0000,0.3000,,0.1100,0.3200,0.3000,0.7500,0.3800,0.3800,0.0000,0.0000,0.0000,,,,,1.5000,,,0.5000,,,,11.5862,3.6531,3.0.257
fuelbed_31533.xml,31533,"Mesic uplands 21-40 yr old  long-needle pine plantation, 9-20 yr mFRI",9.5212,5.2419,4775.6089,3205.2712,840.3581,258.6896,471.2901,10.0000,127.2888,111.5295,163.0000,47.8452,83.2046,9.5212,5.2419,4775.6089,3205.2712,840.3581,258.6896,471.2901,10.0000,127.2888,111.5295,163.0000,47.8452,83.2046,642.0000,6.1713,5.5285,6.1713,4.5790,3.7765,3.2892,7.1922,3.1246,1.8726,1.3972,0.2886,0.1869,10.0000,0.5000,0.3583,0.0500,6.2527,70.0000,20.0000,15.0000,55.0000,1.9406,,0.4775,15.8363,,,,,,,7.0000,4.2700,,,0.0000,0.2000,,0.1600,0.4500,0.3500,1.0000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,1.9500,,,2.5000,,,,30.9463,13.1282,3.0.257
fuelbed_31534.xml,31534,"Mesic uplands 41-60 yr old  long-needle pine plantation, 9-20 yr mFRI",10.8820,5.3135,4082.8586,2853.5496,426.0956,331.9232,471.2901,10.0000,145.4809,113.0526,163.0000,54.6833,84.3409,10.8820,5.3135,4082.8586,2853.5496,426.0956,331.9232,471.2901,10.0000,145.4809,113.0526,163.0000,54.6833,84.3409,742.0000,6.5976,5.1118,6.5976,4.6102,3.7115,2.7973,7.1922,3.4648,2.3788,1.6975,0.3097,0.3715,15.0000,0.5000,0.3583,0.0667,8.0879,60.0000,15.0000,15.0000,90.0000,3.2343,,0.4548,58.0449,,,,,,,7.0000,4.2700,,,0.0000,0.1000,,0.2100,0.5000,0.4000,1.2500,1.7500,1.7500,0.0000,0.0000,0.0000,,,,,2.1500,,,2.5000,,,,75.6549,34.2825,3.0.257
fuelbed_31541.xml,31541,"Mesic upland 0-10 yr old long-needle pine plantation >20 yr mFRI",1.3366,1.9463,4008.1411,1866.5533,1150.2568,460.8366,530.4944,8.0000,81.0065,194.6269,188.0000,29.0567,64.8756,1.3366,1.9463,4008.1411,1866.5533,1150.2568,460.8366,530.4944,8.0000,81.0065,194.6269,188.0000,29.0567,64.8756,331.0000,2.7902,5.0648,2.3122,2.7902,2.5165,0.0000,8.8547,2.9200,1.4782,0.9809,0.2328,0.2645,4.0000,0.5000,0.3167,0.0083,1.4291,50.0000,20.0000,25.0000,15.0000,2.4024,,,0.2723,,,,,,,3.5000,1.9250,,,0.0000,0.3000,,0.0700,1.6700,0.2500,0.2000,2.0000,1.0000,0.0000,0.0000,0.0000,,,,,0.9500,,,2.0000,,,,12.2123,3.3236,3.0.257
fuelbed_31542.xml,31542,"Mesic upland 11-20 yr old long-needle pine plantation >20 yr mFRI",3.4854,2.8772,3676.5515,2242.0596,727.2410,176.7566,530.4944,9.0000,51.1050,115.0882,189.0000,50.5124,66.9118,3.4854,2.8772,3676.5515,2242.0596,727.2410,176.7566,530.4944,9.0000,51.1050,115.0882,189.0000,50.5124,66.9118,452.0000,3.7338,4.8508,3.7338,3.3925,4.7518,3.8410,8.8547,4.2941,1.9213,1.2979,0.3405,0.2830,10.0000,0.5000,0.3167,0.0167,3.5031,40.0000,15.0000,25.0000,35.0000,4.0040,,,2.4728,,,,,,,5.5000,3.0250,,,0.0000,0.2000,,0.1400,0.2200,0.3500,0.5000,2.0000,1.0000,0.0000,0.0000,0.0000,,,,,1.5000,,,3.0000,,,,16.8828,5.9989,3.0.257
fuelbed_31543.xml,31543,"Mesic upland 21-40 yr old long-needle pine plantation >20 yr mFRI",6.5002,4.2735,4298.1084,3105.1902,369.9070,292.5165,530.4944,10.0000,86.9016,90.9263,162.0000,71.4312,137.8560,6.5002,4.2735,4298.1084,3105.1902,369.9070,292.5165,530.4944,10.0000,86.9016,90.9263,162.0000,71.4312,137.8560,553.0000,5.0991,5.2448,5.0991,4.1345,5.3342,3.9620,8.8547,5.5321,2.8421,2.0176,0.5915,0.2330,12.0000,0.5000,0.3167,0.0333,1.5667,15.0000,10.0000,25.0000,55.0000,6.0061,1.5246,1.6294,31.2176,,,,,,,5.5000,3.0250,,,0.0000,0.1000,,0.2100,0.4500,0.4000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,1.9500,,,5.5000,,,,48.3276,22.5463,3.0.257
fuelbed_31544.xml,31544,"Mesic upland 41-60 yr old long-needle pine plantation >20 yr mFRI",7.7628,4.7992,4389.9321,3191.5200,189.6489,478.2687,530.4944,10.0000,103.7807,102.1102,165.0000,106.3397,72.7148,7.7628,4.7992,4389.9321,3191.5200,189.6489,478.2687,530.4944,10.0000,103.7807,102.1102,165.0000,106.3397,72.7148,673.0000,5.5724,5.3005,5.5724,4.3814,6.7018,7.7758,7.1922,5.4633,3.1502,2.2843,0.6021,0.2638,12.0000,0.5000,0.3167,0.0500,1.5110,15.0000,5.0000,25.0000,90.0000,6.7568,2.2869,1.6294,53.1925,,,,,,,5.5000,3.0250,,,0.0000,0.0500,,0.2800,0.8900,0.4500,1.5000,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,2.1500,,,5.5000,,,,71.5125,33.6088,3.0.257
fuelbed_32141.xml,32141,"Mesic upland 0-10 yr old oak-pine forest, >20 yr mFRI",2.1113,1.0677,1050.7437,145.5990,387.1207,8.4572,509.5668,8.0000,127.9550,106.7720,184.0000,111.1188,88.9767,2.1113,1.0677,1050.7437,145.5990,387.1207,8.4572,509.5668,8.0000,127.9550,106.7720,184.0000,111.1188,88.9767,300.0000,2.9060,2.5932,2.9060,2.0666,0.0000,0.0000,0.0000,0.0000,0.3764,0.3576,0.0072,0.0116,2.0000,0.5000,0.2000,0.0667,0.1657,30.0000,10.0000,4.0000,15.0000,,,,,,,,,,,1.5000,0.6300,,,0.0000,0.5000,,1.3000,0.2000,0.1500,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.5000,,,,,,,4.3500,0.8150,3.0.257
fuelbed_32142.xml,32142,"Mesic upland 11-20 yr old oak-pine forest, >20 yr mFRI",2.7041,1.3071,1133.8650,204.8874,74.3592,0.1524,854.4660,8.0000,163.8836,130.7145,185.0000,79.5317,68.7971,2.7041,1.3071,1133.8650,204.8874,74.3592,0.1524,854.4660,8.0000,163.8836,130.7145,185.0000,79.5317,68.7971,321.0000,3.2888,2.6938,3.2888,2.2866,2.4982,2.2850,5.8419,1.5964,0.8405,0.6780,0.0695,0.0929,3.0000,0.5000,0.2000,0.1167,0.7020,60.0000,5.0000,4.0000,35.0000,1.2344,,,0.6134,,,,,,,2.5000,1.0500,,,0.0000,0.3000,,1.3000,0.2000,0.1500,0.5000,0.3800,0.3800,0.0000,0.0000,0.0000,,,,,2.5000,,,0.5000,,,,9.3234,2.6317,3.0.257
fuelbed_32143.xml,32143,"Mesic upland 21-40 yr old oak-pine forest, >20 yr mFRI",4.2264,1.7420,1276.6445,287.6679,0.2860,0.0000,988.6907,8.0000,256.1463,174.1996,186.0000,96.0548,75.7389,4.2264,1.7420,1276.6445,287.6679,0.2860,0.0000,988.6907,8.0000,256.1463,174.1996,186.0000,96.0548,75.7389,432.0000,4.1116,2.8584,4.1116,2.6397,3.3635,2.2675,9.0000,2.5801,1.5836,1.1105,0.2889,0.1841,4.0000,0.5000,0.2000,0.1167,1.0974,80.0000,2.0000,4.0000,55.0000,5.1510,,1.4375,7.4303,,,,,,,3.5000,1.4700,,,0.0000,0.1000,,2.6000,0.4000,0.3000,1.0000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,2.5000,,,2.5000,,,,21.8303,7.7501,3.0.257
fuelbed_32144.xml,32144,"Mesic upland 41-60 yr old oak-pine forest, >20 yr mFRI",5.2684,1.9602,1316.2504,327.5554,0.0043,0.0000,988.6907,8.0000,319.2943,196.0224,186.0000,119.7354,85.2271,5.2684,1.9602,1316.2504,327.5554,0.0043,0.0000,988.6907,8.0000,319.2943,196.0224,186.0000,119.7354,85.2271,532.0000,4.5906,2.9024,4.5906,2.8002,3.3253,1.8291,9.0000,2.9295,2.4323,1.5741,0.5610,0.2973,4.0000,0.5000,0.2000,0.1667,0.8198,80.0000,2.0000,4.0000,90.0000,5.5325,,2.0909,15.0266,,,,,,,3.5000,1.4700,,,0.0000,0.1000,,4.0000,0.6000,0.4800,1.5000,1.2500,1.2500,0.0000,0.0000,0.0000,,,,,5.0000,,,5.0000,,,,37.7066,14.7983,3.0.257
fuelbed_32145.xml,32145,"Mesic upland 61-100 yr old oak-pine forest, >20 yr mFRI",5.2020,1.9557,1324.7552,336.0645,0.0001,0.0000,988.6907,8.0000,315.2750,195.5652,186.0000,118.2281,85.0284,5.2020,1.9557,1324.7552,336.0645,0.0001,0.0000,988.6907,8.0000,315.2750,195.5652,186.0000,118.2281,85.0284,533.0000,4.5616,2.9118,4.5616,2.7969,3.3755,1.6798,9.0000,3.1958,2.9473,1.9252,0.6261,0.3959,5.0000,0.5000,0.2000,0.1667,0.8378,80.0000,2.0000,4.0000,90.0000,8.9665,,1.7424,73.3717,,,,,,,3.5000,1.4700,,,0.0000,0.1000,,5.2300,0.8000,0.5800,1.7500,1.7500,1.7500,0.0000,0.0000,0.0000,,,,,5.0000,,,5.5000,,,,99.3317,44.3709,3.0.257
fuelbed_32146.xml,32146,"Mesic upland >100 yr old oak-pine forest, >20 yr mFRI",5.2018,1.9556,1324.7560,336.0652,0.0001,0.0000,988.6907,8.0000,315.2636,195.5620,186.0000,118.2238,85.0270,5.2018,1.9556,1324.7560,336.0652,0.0001,0.0000,988.6907,8.0000,315.2636,195.5620,186.0000,118.2238,85.0270,533.0000,4.5615,2.9118,4.5615,2.7969,3.3755,1.6798,9.0000,3.1958,2.9723,1.9305,0.6314,0.4104,5.0000,0.5000,0.2000,0.1667,0.8378,80.0000,2.0000,4.0000,90.0000,8.9665,,1.7424,76.5342,,,,,,,3.5000,1.4700,,,0.0000,0.1000,,5.2300,0.8000,0.5800,2.0000,1.7500,1.7500,0.0000,0.0000,0.0000,,,,,5.0000,,,5.5000,,,,102.7442,45.9521,3.0.257
fuelbed_33141.xml,33141,"Mesic upland 0-10 yr old oak forest, >20 yr mFRI",2.5758,1.3188,1195.0001,152.9717,873.9032,93.3510,74.7742,8.0000,156.1095,131.8839,185.0000,75.7590,69.4126,2.5758,1.3188,1195.0001,152.9717,873.9032,93.3510,74.7742,8.0000,156.1095,131.8839,185.0000,75.7590,69.4126,300.0000,3.2099,2.7655,3.2099,2.2968,0.0000,0.0000,0.0000,0.0000,0.2248,0.2036,0.0088,0.0125,3.0000,0.5000,0.3167,0.0083,0.4255,20.0000,20.0000,25.0000,15.0000,0.4764,,,0.0000,,,,,,,2.0000,0.8400,,,0.0000,0.3000,,0.0700,0.1600,0.2500,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0500,,,,,,,3.0300,0.5950,3.0.257
fuelbed_33142.xml,33142,"Mesic upland 11-20 yr old oak forest, >20 yr mFRI",3.3647,1.5784,1157.8971,232.0844,600.2565,175.3036,150.2527,8.0000,203.9236,157.8362,186.0000,76.4714,68.6244,3.3647,1.5784,1157.8971,232.0844,600.2565,175.3036,150.2527,8.0000,203.9236,157.8362,186.0000,76.4714,68.6244,431.0000,3.6686,2.7222,3.6686,2.5127,3.0821,2.6196,5.8419,2.6240,0.5903,0.4721,0.0218,0.0964,4.5000,0.5000,0.3167,0.0167,1.6217,45.0000,15.0000,25.0000,35.0000,1.5866,,,0.7461,,,,,,,4.0000,1.6800,,,0.0000,0.2000,,0.1400,0.2200,0.3500,0.5000,0.3800,0.3800,0.0000,0.0000,0.0000,,,,,0.1000,,,,,,,7.0161,1.3631,3.0.257
fuelbed_33143.xml,33143,"Mesic upland 21-40 yr old oak forest, >20 yr mFRI",3.0953,1.5470,1007.3831,240.9358,303.8080,266.3571,196.2823,8.0000,187.5956,154.7002,186.0000,70.3483,67.2610,3.0953,1.5470,1007.3831,240.9358,303.8080,266.3571,196.2823,8.0000,187.5956,154.7002,186.0000,70.3483,67.2610,441.0000,3.5187,2.5391,3.5187,2.4876,4.1616,2.2019,9.0000,4.5078,1.1994,0.9209,0.0875,0.1911,5.0000,0.5000,0.3167,0.0333,2.2374,55.0000,10.0000,25.0000,55.0000,6.6205,,1.2578,8.7540,,,,,,,4.5000,1.8900,,,0.0000,0.1000,,0.2100,0.3500,0.4000,1.0000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,0.2000,,,0.5000,,,,17.5140,5.8720,3.0.257
fuelbed_33144.xml,33144,"Mesic upland 41-60 yr old oak forest, >20 yr mFRI",4.6197,2.0888,1263.7458,245.7207,154.2386,373.0809,490.7056,9.0000,67.7375,83.5512,183.0000,355.3612,232.0868,4.6197,2.0888,1263.7458,245.7207,154.2386,373.0809,490.7056,9.0000,67.7375,83.5512,183.0000,355.3612,232.0868,441.0000,4.2987,2.8439,4.2987,2.8905,4.0453,1.8972,9.0000,4.5412,1.4684,1.0254,0.1350,0.3081,5.0000,0.5000,0.3167,0.0500,2.1802,55.0000,5.0000,25.0000,90.0000,7.1109,,1.8295,17.6385,,,,,,,4.5000,1.8900,,,0.0000,0.0500,,0.2800,0.5000,0.4500,1.5000,1.2500,1.2500,0.0000,0.0000,0.0000,,,,,0.5000,,,0.8000,,,,28.7185,10.6792,3.0.257
fuelbed_33145.xml,33145,"Mesic upland 60-100 yr old oak forest, >20 yr mFRI",4.5466,2.2069,1363.3655,241.3901,156.8842,472.3618,492.7294,9.0000,66.6654,88.2755,186.0000,103.3314,95.9516,4.5466,2.2069,1363.3655,241.3901,156.8842,472.3618,492.7294,9.0000,66.6654,88.2755,186.0000,103.3314,95.9516,442.0000,4.2645,2.9539,4.2645,2.9711,4.0313,1.7825,9.0000,4.6232,1.9528,1.3756,0.1678,0.4095,6.0000,0.5000,0.3167,0.0667,1.5667,35.0000,2.0000,25.0000,90.0000,11.5246,,1.5246,87.0983,,,,,,,4.0000,1.6800,,,0.0000,0.0500,,0.3500,0.5500,0.5000,1.7500,1.7500,1.7500,0.0000,0.0000,0.0000,,,,,0.7000,,,1.0000,,,,99.4983,45.5642,3.0.257
fuelbed_33146.xml,33146,"Mesic upland >100 yr old oak forest, >20 yr mFRI",4.7969,2.3695,1433.0284,215.0837,158.3495,566.8659,492.7294,9.0000,70.3355,94.7803,186.0000,109.0200,103.0220,4.7969,2.3695,1433.0284,215.0837,158.3495,566.8659,492.7294,9.0000,70.3355,94.7803,186.0000,109.0200,103.0220,442.0000,4.3804,3.0284,4.3804,3.0786,3.8074,1.8384,9.0000,4.0450,1.9389,1.3404,0.1735,0.4250,6.0000,0.5000,0.3167,0.0833,0.8020,20.0000,1.0000,25.0000,90.0000,11.5246,,1.5246,90.1557,,,,,,,3.0000,1.2600,,,0.0000,0.0500,,0.4200,0.6000,0.5500,2.0000,1.7500,1.7500,0.0000,0.0000,0.0000,,,,,0.7500,,,1.0000,,,,102.0257,46.9079,3.0.257
fuelbed_41111.xml,41111,"Xeric upland 0-10 yr old longleaf pine forest, 1-3 yr mFRI",2.8915,0.9748,770.5688,31.8728,686.3983,3.1632,49.1345,8.0000,175.2454,97.4792,183.0000,222.4268,108.3102,2.8915,0.9748,770.5688,31.8728,686.3983,3.1632,49.1345,8.0000,175.2454,97.4792,183.0000,222.4268,108.3102,300.0000,3.4009,2.2207,3.4009,1.9746,0.4742,0.0000,0.0000,1.1064,0.0794,0.0746,0.0018,0.0030,1.0000,0.9000,0.0667,0.0417,0.4557,2.0000,80.0000,10.0000,10.0000,0.2743,,,0.0177,,,,,,,0.2500,0.1156,,,0.0000,0.2500,,0.0100,0.0800,0.0400,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0300,,,,,,,0.7277,0.2067,3.0.257
fuelbed_41112.xml,41112,"Xeric upland 11-20 yr old longleaf pine forest, 1-3 yr mFRI",4.1508,1.1704,746.6572,77.8010,556.3029,4.2829,108.2703,8.0000,251.5638,117.0409,185.0000,122.0824,61.6005,4.1508,1.1704,746.6572,77.8010,556.3029,4.2829,108.2703,8.0000,251.5638,117.0409,185.0000,122.0824,61.6005,430.0000,4.0747,2.1860,4.0747,2.1637,2.5224,4.2101,0.0000,1.6751,0.2403,0.2037,0.0050,0.0316,2.0000,0.9000,0.0667,0.0667,0.3138,5.0000,70.0000,10.0000,30.0000,0.5455,,0.3072,0.2958,,,,,,,0.5000,0.2312,,,0.0000,0.2000,,0.0200,0.0800,0.0400,0.1000,0.1500,0.1500,0.0000,0.0000,0.0000,,,,,0.0500,,,,,,,1.5858,0.3885,3.0.257
fuelbed_41113.xml,41113,"Xeric upland 21-40 yr old longleaf pine forest, 1-3 yr mFRI",3.5153,1.2153,857.1327,86.0193,449.4342,10.2370,311.4423,8.0000,213.0469,121.5264,185.0000,103.3904,63.9613,3.5153,1.2153,857.1327,86.0193,449.4342,10.2370,311.4423,8.0000,213.0469,121.5264,185.0000,103.3904,63.9613,441.0000,3.7498,2.3421,3.7498,2.2048,3.7318,4.2795,4.7451,2.8456,0.6643,0.5952,0.0090,0.0601,2.0000,0.9000,0.0667,0.0667,0.2269,5.0000,60.0000,10.0000,50.0000,2.4257,,0.3072,8.6958,,,,,,,0.5000,0.2312,,,0.0000,0.1500,,0.0300,0.1600,0.0800,0.1500,0.3000,0.3000,0.0000,0.0000,0.0000,,,,,0.1000,,,,,,,10.4658,4.5885,3.0.257
fuelbed_41114.xml,41114,"Xeric upland 41-60 yr old longleaf pine forest, 1-3 yr mFRI",7.1710,2.1236,1262.6742,95.8322,335.0906,27.9656,803.7858,11.0000,133.0431,68.5041,185.0000,210.9124,111.7698,7.1710,2.1236,1262.6742,95.8322,335.0906,27.9656,803.7858,11.0000,133.0431,68.5041,185.0000,210.9124,111.7698,531.0000,5.3558,2.8427,5.3558,2.9145,2.7104,2.2207,4.7451,2.5215,0.6185,0.4987,0.0166,0.1032,2.0000,0.9000,0.0667,0.0667,0.1656,5.0000,60.0000,10.0000,85.0000,1.7465,,0.3072,35.8661,,,,,,,0.5000,0.2312,,,0.0000,0.1000,,0.0400,0.3200,0.1600,0.3000,0.5000,0.5000,0.0000,0.0000,0.0000,,,,,0.2500,,,,,,,38.5361,18.2237,3.0.257
fuelbed_41115.xml,41115,"Xeric upland 61-100 yr old longleaf pine forest, 1-3 yr mFRI",6.8707,2.2402,1392.4387,104.9674,185.3683,49.2888,1052.8142,11.0000,127.4716,72.2644,185.0000,202.0799,117.9051,6.8707,2.2402,1392.4387,104.9674,185.3683,49.2888,1052.8142,11.0000,127.4716,72.2644,185.0000,202.0799,117.9051,531.0000,5.2424,2.9852,5.2424,2.9935,2.5669,2.0546,4.7451,2.3526,0.7643,0.5734,0.0271,0.1639,2.0000,0.9000,0.0667,0.0667,0.1148,5.0000,60.0000,10.0000,85.0000,1.9406,,0.3072,39.6130,,,,,,,0.5000,0.2312,,,0.0000,0.0500,,0.0400,0.4000,0.2000,0.6000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,0.4500,,,,,,,43.3530,20.1721,3.0.257
fuelbed_41116.xml,41116,"Xeric upland >100 yr old longleaf pine forest, 1-3 yr mFRI",6.1706,2.1477,1355.6208,110.2373,120.5450,72.0243,1052.8142,9.0000,90.4776,85.9087,183.0000,474.6597,238.6352,6.1706,2.1477,1355.6208,110.2373,120.5450,72.0243,1052.8142,9.0000,90.4776,85.9087,183.0000,474.6597,238.6352,521.0000,4.9681,2.9455,4.9681,2.9310,2.4682,1.9203,4.7451,2.2568,0.8953,0.6924,0.0300,0.1729,2.0000,0.9000,0.0667,0.0750,0.0928,5.0000,60.0000,10.0000,85.0000,2.4257,,0.3072,43.5812,,,,,,,0.5000,0.2312,,,0.0000,0.0300,,0.0500,0.4000,0.2000,0.7500,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,0.6500,,,,,,,47.6612,22.2462,3.0.257
fuelbed_41121.xml,41121,"Xeric upland 0-10 yr old longleaf pine forest, 4-8 yr mFRI",1.7712,0.8805,968.9651,82.8449,565.8731,5.9414,314.3058,8.0000,107.3482,88.0530,183.0000,136.2496,97.8367,1.7712,0.8805,968.9651,82.8449,565.8731,5.9414,314.3058,8.0000,107.3482,88.0530,183.0000,136.2496,97.8367,300.0000,2.6618,2.4903,2.6618,1.8767,0.4716,0.0000,0.0000,1.1003,0.1632,0.1257,0.0058,0.0317,2.0000,0.8000,0.0417,0.0417,0.2646,5.0000,65.0000,10.0000,10.0000,0.4389,,,0.0126,,,,,,,0.5000,0.2312,,,0.0000,0.2000,,0.0200,0.0800,0.0800,0.1000,0.1500,0.1500,0.0000,0.0000,0.0000,,,,,0.2500,,,,,,,1.5426,0.3469,3.0.257
